ETITLE:      TS           BOND          ANGLE          DIHED          IMPRP               ELECT            VDW       BOUNDARY           MISC        KINETIC               TOTAL           TEMP      POTENTIAL         TOTAL3        TEMPAVG            PRESSURE      GPRESSURE         VOLUME       PRESSAVG      GPRESSAVG
ENERGY:    4849        59.7790       221.3860       672.9149        10.7791         -10606.2341       690.8249         0.0000         0.0000         0.0000          -8950.5501         0.0000     -8950.5501     -8950.5501         0.0000            468.1332       441.4941   1000000.0000       468.1332       441.4941
ENERGY:    4850        61.7380       221.5689       672.9100        10.8089         -10606.0838       690.7444         0.0000         0.0000         0.0000          -8948.3135         0.0000     -8948.3135     -8948.3135         0.0000            468.6258       443.2231   1000000.0000       468.6258       443.2231
ENERGY:    4851        59.6885       221.1457       672.8827        10.7249         -10606.2893       690.6649         0.0000         0.0000         0.0000          -8951.1826         0.0000     -8951.1826     -8951.1826         0.0000            468.3149       442.0779   1000000.0000       468.3149       442.0779
ENERGY:    4852        59.7560       221.1307       672.8796        10.7211         -10606.2888       690.6469         0.0000         0.0000         0.0000          -8951.1545         0.0000     -8951.1545     -8951.1545         0.0000            468.3507       442.1985   1000000.0000       468.3507       442.1985
ENERGY:    4853        59.6939       221.1437       672.8823        10.7244         -10606.2894       690.6628         0.0000         0.0000         0.0000          -8951.1823         0.0000     -8951.1823     -8951.1823         0.0000            468.3186       442.0900   1000000.0000       468.3186       442.0900
ENERGY:    4854        59.6890       221.1455       672.8827        10.7249         -10606.2893       690.6647         0.0000         0.0000         0.0000          -8951.1826         0.0000     -8951.1826     -8951.1826         0.0000            468.3153       442.0791   1000000.0000       468.3153       442.0791
ENERGY:    4855        62.7116       221.7125       672.6595        10.9814         -10607.4299       690.8948         0.0000         0.0000         0.0000          -8948.4701         0.0000     -8948.4701     -8948.4701         0.0000            465.7002       439.4194   1000000.0000       465.7002       439.4194
ENERGY:    4856        59.8541       220.9685       672.8011        10.7460         -10606.7053       690.6691         0.0000         0.0000         0.0000          -8951.6665         0.0000     -8951.6665     -8951.6665         0.0000            467.6284       441.3879   1000000.0000       467.6284       441.3879
ENERGY:    4857        59.8136       220.9745       672.8086        10.7421         -10606.6669       690.6665         0.0000         0.0000         0.0000          -8951.6617         0.0000     -8951.6617     -8951.6617         0.0000            467.6988       441.4590   1000000.0000       467.6988       441.4590
ENERGY:    4858        59.8498       220.9690       672.8018        10.7456         -10606.7015       690.6688         0.0000         0.0000         0.0000          -8951.6664         0.0000     -8951.6664     -8951.6664         0.0000            467.6355       441.3950   1000000.0000       467.6355       441.3950
ENERGY:    4859        59.8537       220.9686       672.8011        10.7460         -10606.7049       690.6691         0.0000         0.0000         0.0000          -8951.6665         0.0000     -8951.6665     -8951.6665         0.0000            467.6292       441.3886   1000000.0000       467.6292       441.3886
ENERGY:    4860        59.8541       220.9685       672.8011        10.7460         -10606.7053       690.6691         0.0000         0.0000         0.0000          -8951.6665         0.0000     -8951.6665     -8951.6665         0.0000            467.6284       441.3879   1000000.0000       467.6284       441.3879
ENERGY:    4861        61.7947       221.9798       672.7002        11.0439         -10606.5055       689.0777         0.0000         0.0000         0.0000          -8949.9092         0.0000     -8949.9092     -8949.9092         0.0000            468.0360       441.9042   1000000.0000       468.0360       441.9042
ENERGY:    4862        59.9476       220.9624       672.7411        10.8107         -10606.7348       690.1011         0.0000         0.0000         0.0000          -8952.1719         0.0000     -8952.1719     -8952.1719         0.0000            467.8036       441.6050   1000000.0000       467.8036       441.6050
ENERGY:    4863        59.9157       220.9489       672.7459        10.8029         -10606.7357       690.1555         0.0000         0.0000         0.0000          -8952.1668         0.0000     -8952.1668     -8952.1668         0.0000            467.7880       441.5855   1000000.0000       467.7880       441.5855
ENERGY:    4864        59.9442       220.9609       672.7416        10.8099         -10606.7349       690.1065         0.0000         0.0000         0.0000          -8952.1718         0.0000     -8952.1718     -8952.1718         0.0000            467.8021       441.6030   1000000.0000       467.8021       441.6030
ENERGY:    4865        59.9469       220.9621       672.7412        10.8105         -10606.7348       690.1022         0.0000         0.0000         0.0000          -8952.1719         0.0000     -8952.1719     -8952.1719         0.0000            467.8033       441.6045   1000000.0000       467.8033       441.6045
ENERGY:    4866        59.9466       220.9620       672.7412        10.8105         -10606.7348       690.1026         0.0000         0.0000         0.0000          -8952.1719         0.0000     -8952.1719     -8952.1719         0.0000            467.8032       441.6044   1000000.0000       467.8032       441.6044
ENERGY:    4867        62.1195       221.1044       672.6822        11.1075         -10606.0124       688.2613         0.0000         0.0000         0.0000          -8950.7374         0.0000     -8950.7374     -8950.7374         0.0000            466.9911       440.6551   1000000.0000       466.9911       440.6551
ENERGY:    4868        60.1739       220.7652       672.6991        10.8784         -10606.5789       689.3764         0.0000         0.0000         0.0000          -8952.6860         0.0000     -8952.6860     -8952.6860         0.0000            467.5573       441.3178   1000000.0000       467.5573       441.3178
ENERGY:    4869        60.1275       220.7735       672.7023        10.8700         -10606.5989       689.4442         0.0000         0.0000         0.0000          -8952.6814         0.0000     -8952.6814     -8952.6814         0.0000            467.5831       441.3480   1000000.0000       467.5831       441.3480
ENERGY:    4870        60.1690       220.7659       672.6994        10.8775         -10606.5808       689.3831         0.0000         0.0000         0.0000          -8952.6859         0.0000     -8952.6859     -8952.6859         0.0000            467.5599       441.3208   1000000.0000       467.5599       441.3208
ENERGY:    4871        60.1729       220.7654       672.6991        10.8782         -10606.5793       689.3776         0.0000         0.0000         0.0000          -8952.6860         0.0000     -8952.6860     -8952.6860         0.0000            467.5577       441.3183   1000000.0000       467.5577       441.3183
ENERGY:    4872        61.7051       222.8701       672.2817        10.9458         -10605.9614       687.6146         0.0000         0.0000         0.0000          -8950.5442         0.0000     -8950.5442     -8950.5442         0.0000            465.2587       439.3630   1000000.0000       465.2587       439.3630
ENERGY:    4873        60.0264       221.1514       672.5570        10.8653         -10606.4608       688.7221         0.0000         0.0000         0.0000          -8953.1386         0.0000     -8953.1386     -8953.1386         0.0000            466.9089       440.7734   1000000.0000       466.9089       440.7734
ENERGY:    4874        60.0184       221.1039       672.5705        10.8654         -10606.4748       688.7821         0.0000         0.0000         0.0000          -8953.1345         0.0000     -8953.1345     -8953.1345         0.0000            466.9750       440.8291   1000000.0000       466.9750       440.8291
ENERGY:    4875        60.0253       221.1466       672.5584        10.8653         -10606.4623       688.7280         0.0000         0.0000         0.0000          -8953.1386         0.0000     -8953.1386     -8953.1386         0.0000            466.9155       440.7789   1000000.0000       466.9155       440.7789
ENERGY:    4876        62.6625       221.4546       672.4718        10.6830         -10604.4642       687.2002         0.0000         0.0000         0.0000          -8949.9921         0.0000     -8949.9921     -8949.9921         0.0000            465.6988       439.5487   1000000.0000       465.6988       439.5487
ENERGY:    4877        60.0462       220.9257       672.5127        10.7762         -10606.0104       688.2023         0.0000         0.0000         0.0000          -8953.5472         0.0000     -8953.5472     -8953.5472         0.0000            466.6449       440.5091   1000000.0000       466.6449       440.5091
ENERGY:    4878        60.0244       220.9386       672.5166        10.7838         -10606.0572       688.2503         0.0000         0.0000         0.0000          -8953.5436         0.0000     -8953.5436     -8953.5436         0.0000            466.6730       440.5373   1000000.0000       466.6730       440.5373
ENERGY:    4879        60.0439       220.9269       672.5131        10.7769         -10606.0149       688.2071         0.0000         0.0000         0.0000          -8953.5470         0.0000     -8953.5470     -8953.5470         0.0000            466.6478       440.5120   1000000.0000       466.6478       440.5120
ENERGY:    4880        60.0460       220.9258       672.5128        10.7763         -10606.0108       688.2028         0.0000         0.0000         0.0000          -8953.5471         0.0000     -8953.5471     -8953.5471         0.0000            466.6452       440.5094   1000000.0000       466.6452       440.5094
ENERGY:    4881        60.0462       220.9257       672.5127        10.7762         -10606.0104       688.2023         0.0000         0.0000         0.0000          -8953.5472         0.0000     -8953.5472     -8953.5472         0.0000            466.6448       440.5091   1000000.0000       466.6448       440.5091
ENERGY:    4882        61.5515       223.4390       672.3593        10.5523         -10605.7917       687.5268         0.0000         0.0000         0.0000          -8950.3629         0.0000     -8950.3629     -8950.3629         0.0000            465.4360       438.8550   1000000.0000       465.4360       438.8550
ENERGY:    4883        59.7739       221.2384       672.4559        10.6891         -10606.0037       687.9226         0.0000         0.0000         0.0000          -8953.9237         0.0000     -8953.9237     -8953.9237         0.0000            466.3887       440.1484   1000000.0000       466.3887       440.1484
ENERGY:    4884        59.7823       221.1982       672.4610        10.6969         -10606.0054       687.9471         0.0000         0.0000         0.0000          -8953.9200         0.0000     -8953.9200     -8953.9200         0.0000            466.4156       440.1859   1000000.0000       466.4156       440.1859
ENERGY:    4885        59.7746       221.2343       672.4564        10.6899         -10606.0037       687.9250         0.0000         0.0000         0.0000          -8953.9236         0.0000     -8953.9236     -8953.9236         0.0000            466.3914       440.1522   1000000.0000       466.3914       440.1522
ENERGY:    4886        59.7740       221.2380       672.4560        10.6892         -10606.0037       687.9229         0.0000         0.0000         0.0000          -8953.9237         0.0000     -8953.9237     -8953.9237         0.0000            466.3889       440.1487   1000000.0000       466.3889       440.1487
ENERGY:    4887        59.7739       221.2384       672.4559        10.6891         -10606.0037       687.9226         0.0000         0.0000         0.0000          -8953.9237         0.0000     -8953.9237     -8953.9237         0.0000            466.3886       440.1483   1000000.0000       466.3886       440.1483
ENERGY:    4888        63.7558       221.7574       672.5319        10.6939         -10606.7464       686.9389         0.0000         0.0000         0.0000          -8951.0684         0.0000     -8951.0684     -8951.0684         0.0000            467.3348       440.4280   1000000.0000       467.3348       440.4280
ENERGY:    4889        60.1761       221.0774       672.4530        10.6556         -10606.2420       687.5810         0.0000         0.0000         0.0000          -8954.2990         0.0000     -8954.2990     -8954.2990         0.0000            466.6745       440.2684   1000000.0000       466.6745       440.2684
ENERGY:    4890        60.1170       221.0844       672.4526        10.6579         -10606.2196       687.6123         0.0000         0.0000         0.0000          -8954.2954         0.0000     -8954.2954     -8954.2954         0.0000            466.6473       440.2580   1000000.0000       466.6473       440.2580
ENERGY:    4891        60.1700       221.0780       672.4529        10.6558         -10606.2398       687.5841         0.0000         0.0000         0.0000          -8954.2989         0.0000     -8954.2989     -8954.2989         0.0000            466.6717       440.2674   1000000.0000       466.6717       440.2674
ENERGY:    4892        62.8951       222.4974       672.3620        11.1954         -10607.1615       686.9305         0.0000         0.0000         0.0000          -8951.2812         0.0000     -8951.2812     -8951.2812         0.0000            467.3620       440.5251   1000000.0000       467.3620       440.5251
ENERGY:    4893        60.1986       221.1459       672.4116        10.7495         -10606.5327       687.3427         0.0000         0.0000         0.0000          -8954.6844         0.0000     -8954.6844     -8954.6844         0.0000            466.8984       440.3877   1000000.0000       466.8984       440.3877
ENERGY:    4894        60.2922       221.2037       672.4017        10.7828         -10606.6123       687.2807         0.0000         0.0000         0.0000          -8954.6512         0.0000     -8954.6512     -8954.6512         0.0000            466.9586       440.4159   1000000.0000       466.9586       440.4159
ENERGY:    4895        60.2062       221.1509       672.4106        10.7527         -10606.5408       687.3363         0.0000         0.0000         0.0000          -8954.6841         0.0000     -8954.6841     -8954.6841         0.0000            466.9046       440.3907   1000000.0000       466.9046       440.3907
ENERGY:    4896        60.1993       221.1464       672.4115        10.7498         -10606.5336       687.3421         0.0000         0.0000         0.0000          -8954.6845         0.0000     -8954.6845     -8954.6845         0.0000            466.8990       440.3880   1000000.0000       466.8990       440.3880
ENERGY:    4897        60.1992       221.1464       672.4115        10.7498         -10606.5335       687.3421         0.0000         0.0000         0.0000          -8954.6844         0.0000     -8954.6844     -8954.6844         0.0000            466.8990       440.3880   1000000.0000       466.8990       440.3880
ENERGY:    4898        60.1993       221.1464       672.4115        10.7498         -10606.5336       687.3421         0.0000         0.0000         0.0000          -8954.6845         0.0000     -8954.6845     -8954.6845         0.0000            466.8990       440.3880   1000000.0000       466.8990       440.3880
ENERGY:    4899        62.0909       221.7461       672.0654        11.1438         -10608.4128       687.9163         0.0000         0.0000         0.0000          -8953.4503         0.0000     -8953.4503     -8953.4503         0.0000            464.8345       439.1998   1000000.0000       464.8345       439.1998
ENERGY:    4900        60.3773       221.1016       672.2750        10.8577         -10607.2512       687.4681         0.0000         0.0000         0.0000          -8955.1715         0.0000     -8955.1715     -8955.1715         0.0000            466.2284       440.0228   1000000.0000       466.2284       440.0228
ENERGY:    4901        60.4675       221.1232       672.2512        10.8814         -10607.3782       687.5003         0.0000         0.0000         0.0000          -8955.1546         0.0000     -8955.1546     -8955.1546         0.0000            466.0967       439.9485   1000000.0000       466.0967       439.9485
ENERGY:    4902        60.3855       221.1034       672.2726        10.8600         -10607.2640       687.4712         0.0000         0.0000         0.0000          -8955.1714         0.0000     -8955.1714     -8955.1714         0.0000            466.2153       440.0155   1000000.0000       466.2153       440.0155
ENERGY:    4903        60.3786       221.1019       672.2746        10.8580         -10607.2533       687.4686         0.0000         0.0000         0.0000          -8955.1716         0.0000     -8955.1716     -8955.1716         0.0000            466.2263       440.0217   1000000.0000       466.2263       440.0217
ENERGY:    4904        60.7966       221.9062       671.8544        10.7870         -10608.2433       688.0795         0.0000         0.0000         0.0000          -8954.8196         0.0000     -8954.8196     -8954.8196         0.0000            465.3625       439.8538   1000000.0000       465.3625       439.8538
ENERGY:    4905        60.1744       221.2629       672.0738        10.8019         -10607.7524       687.6705         0.0000         0.0000         0.0000          -8955.7689         0.0000     -8955.7689     -8955.7689         0.0000            465.8883       439.9921   1000000.0000       465.8883       439.9921
ENERGY:    4906        60.1924       221.3051       672.0501        10.7976         -10607.8085       687.7035         0.0000         0.0000         0.0000          -8955.7598         0.0000     -8955.7598     -8955.7598         0.0000            465.8406       439.9832   1000000.0000       465.8406       439.9832
ENERGY:    4907        60.1758       221.2669       672.0714        10.8015         -10607.7580       687.6737         0.0000         0.0000         0.0000          -8955.7687         0.0000     -8955.7687     -8955.7687         0.0000            465.8836       439.9912   1000000.0000       465.8836       439.9912
ENERGY:    4908        60.1746       221.2634       672.0735        10.8019         -10607.7532       687.6709         0.0000         0.0000         0.0000          -8955.7689         0.0000     -8955.7689     -8955.7689         0.0000            465.8877       439.9920   1000000.0000       465.8877       439.9920
ENERGY:    4909        60.1747       221.2638       672.0733        10.8018         -10607.7536       687.6712         0.0000         0.0000         0.0000          -8955.7689         0.0000     -8955.7689     -8955.7689         0.0000            465.8873       439.9919   1000000.0000       465.8873       439.9919
ENERGY:    4910        60.1746       221.2634       672.0735        10.8019         -10607.7532       687.6709         0.0000         0.0000         0.0000          -8955.7689         0.0000     -8955.7689     -8955.7689         0.0000            465.8877       439.9920   1000000.0000       465.8877       439.9920
ENERGY:    4911        61.1199       221.9974       671.7310        10.6757         -10609.9276       688.8504         0.0000         0.0000         0.0000          -8955.5531         0.0000     -8955.5531     -8955.5531         0.0000            464.6558       438.1467   1000000.0000       464.6558       438.1467
ENERGY:    4912        60.2232       221.4505       671.9063        10.7251         -10608.7972       688.1523         0.0000         0.0000         0.0000          -8956.3399         0.0000     -8956.3399     -8956.3399         0.0000            465.3653       439.1872   1000000.0000       465.3653       439.1872
ENERGY:    4913        60.2720       221.4892       671.8877        10.7182         -10608.9154       688.2155         0.0000         0.0000         0.0000          -8956.3328         0.0000     -8956.3328     -8956.3328         0.0000            465.2988       439.0875   1000000.0000       465.2988       439.0875
ENERGY:    4914        60.2277       221.4542       671.9044        10.7244         -10608.8092       688.1585         0.0000         0.0000         0.0000          -8956.3400         0.0000     -8956.3400     -8956.3400         0.0000            465.3586       439.1772   1000000.0000       465.3586       439.1772
ENERGY:    4915        60.2265       221.4532       671.9049        10.7246         -10608.8060       688.1569         0.0000         0.0000         0.0000          -8956.3400         0.0000     -8956.3400     -8956.3400         0.0000            465.3605       439.1799   1000000.0000       465.3605       439.1799
ENERGY:    4916        60.2277       221.4542       671.9044        10.7244         -10608.8092       688.1585         0.0000         0.0000         0.0000          -8956.3400         0.0000     -8956.3400     -8956.3400         0.0000            465.3586       439.1772   1000000.0000       465.3586       439.1772
ENERGY:    4917        61.1755       221.9258       671.7993        10.8231         -10611.1516       689.0368         0.0000         0.0000         0.0000          -8956.3911         0.0000     -8956.3911     -8956.3911         0.0000            467.3778       441.1428   1000000.0000       467.3778       441.1428
ENERGY:    4918        64.5406       223.4818       671.7778        11.0696         -10613.2271       690.3847         0.0000         0.0000         0.0000          -8951.9727         0.0000     -8951.9727     -8951.9727         0.0000            469.0678       442.7955   1000000.0000       469.0678       442.7955
ENERGY:    4919        60.4120       221.5602       671.8411        10.7565         -10610.0411       688.5538         0.0000         0.0000         0.0000          -8956.9176         0.0000     -8956.9176     -8956.9176         0.0000            466.4337       440.2234   1000000.0000       466.4337       440.2234
ENERGY:    4920        60.4625       221.5850       671.8361        10.7615         -10610.1549       688.5974         0.0000         0.0000         0.0000          -8956.9123         0.0000     -8956.9123     -8956.9123         0.0000            466.5318       440.3189   1000000.0000       466.5318       440.3189
ENERGY:    4921        60.4168       221.5625       671.8406        10.7569         -10610.0526       688.5581         0.0000         0.0000         0.0000          -8956.9175         0.0000     -8956.9175     -8956.9175         0.0000            466.4435       440.2330   1000000.0000       466.4435       440.2330
ENERGY:    4922        60.4130       221.5607       671.8410        10.7566         -10610.0435       688.5547         0.0000         0.0000         0.0000          -8956.9176         0.0000     -8956.9176     -8956.9176         0.0000            466.4357       440.2254   1000000.0000       466.4357       440.2254
ENERGY:    4923        60.4120       221.5602       671.8411        10.7565         -10610.0411       688.5538         0.0000         0.0000         0.0000          -8956.9176         0.0000     -8956.9176     -8956.9176         0.0000            466.4337       440.2235   1000000.0000       466.4337       440.2235
ENERGY:    4924        61.4503       222.0254       671.6911        10.9698         -10613.1154       689.7764         0.0000         0.0000         0.0000          -8957.2025         0.0000     -8957.2025     -8957.2025         0.0000            465.8632       439.5073   1000000.0000       465.8632       439.5073
ENERGY:    4925        64.4283       223.4427       671.6249        11.2936         -10615.9871       691.4224         0.0000         0.0000         0.0000          -8953.7753         0.0000     -8953.7753     -8953.7753         0.0000            464.9789       438.4933   1000000.0000       464.9789       438.4933
ENERGY:    4926        60.7766       221.7129       671.7449        10.8661         -10611.8401       689.2118         0.0000         0.0000         0.0000          -8957.5278         0.0000     -8957.5278     -8957.5278         0.0000            466.1432       439.8471   1000000.0000       466.1432       439.8471
ENERGY:    4927        60.8285       221.7365       671.7389        10.8756         -10611.9694       689.2650         0.0000         0.0000         0.0000          -8957.5250         0.0000     -8957.5250     -8957.5250         0.0000            466.1177       439.8154   1000000.0000       466.1177       439.8154
ENERGY:    4928        60.7816       221.7152       671.7443        10.8671         -10611.8529       689.2171         0.0000         0.0000         0.0000          -8957.5276         0.0000     -8957.5276     -8957.5276         0.0000            466.1408       439.8441   1000000.0000       466.1408       439.8441
ENERGY:    4929        60.7771       221.7132       671.7449        10.8662         -10611.8413       689.2123         0.0000         0.0000         0.0000          -8957.5277         0.0000     -8957.5277     -8957.5277         0.0000            466.1431       439.8469   1000000.0000       466.1431       439.8469
ENERGY:    4930        60.7766       221.7129       671.7449        10.8661         -10611.8401       689.2118         0.0000         0.0000         0.0000          -8957.5278         0.0000     -8957.5278     -8957.5278         0.0000            466.1433       439.8471   1000000.0000       466.1433       439.8471
ENERGY:    4931        60.8531       221.9879       671.6229        10.8704         -10613.9733       690.6254         0.0000         0.0000         0.0000          -8958.0136         0.0000     -8958.0136     -8958.0136         0.0000            466.4756       440.6369   1000000.0000       466.4756       440.6369
ENERGY:    4932        62.4390       223.0127       671.5590        10.9757         -10615.9033       692.4035         0.0000         0.0000         0.0000          -8955.5134         0.0000     -8955.5134     -8955.5134         0.0000            466.5146       441.1534   1000000.0000       466.5146       441.1534
ENERGY:    4933        60.6605       221.8123       671.6579        10.8577         -10613.2770       690.1131         0.0000         0.0000         0.0000          -8958.1755         0.0000     -8958.1755     -8958.1755         0.0000            466.3982       440.4038   1000000.0000       466.3982       440.4038
ENERGY:    4934        60.6722       221.8260       671.6541        10.8585         -10613.3478       690.1626         0.0000         0.0000         0.0000          -8958.1744         0.0000     -8958.1744     -8958.1744         0.0000            466.4073       440.4283   1000000.0000       466.4073       440.4283
ENERGY:    4935        60.6616       221.8136       671.6575        10.8578         -10613.2841       690.1181         0.0000         0.0000         0.0000          -8958.1755         0.0000     -8958.1755     -8958.1755         0.0000            466.3991       440.4063   1000000.0000       466.3991       440.4063
ENERGY:    4936        60.6613       221.8132       671.6576        10.8578         -10613.2821       690.1167         0.0000         0.0000         0.0000          -8958.1755         0.0000     -8958.1755     -8958.1755         0.0000            466.3989       440.4056   1000000.0000       466.3989       440.4056
ENERGY:    4937        60.6616       221.8136       671.6575        10.8578         -10613.2841       690.1181         0.0000         0.0000         0.0000          -8958.1755         0.0000     -8958.1755     -8958.1755         0.0000            466.3991       440.4063   1000000.0000       466.3991       440.4063
ENERGY:    4938        61.0223       222.0326       671.5154        10.6874         -10615.5974       691.6328         0.0000         0.0000         0.0000          -8958.7070         0.0000     -8958.7070     -8958.7070         0.0000            466.0913       439.7500   1000000.0000       466.0913       439.7500
ENERGY:    4939        62.8303       222.8826       671.4254        10.5944         -10617.6717       693.4868         0.0000         0.0000         0.0000          -8956.4521         0.0000     -8956.4521     -8956.4521         0.0000            465.4912       438.8285   1000000.0000       465.4912       438.8285
ENERGY:    4940        60.7590       221.8978       671.5539        10.7315         -10614.9098       691.1351         0.0000         0.0000         0.0000          -8958.8324         0.0000     -8958.8324     -8958.8324         0.0000            466.2179       439.9806   1000000.0000       466.2179       439.9806
ENERGY:    4941        60.7792       221.9086       671.5499        10.7267         -10614.9796       691.1835         0.0000         0.0000         0.0000          -8958.8316         0.0000     -8958.8316     -8958.8316         0.0000            466.2064       439.9586   1000000.0000       466.2064       439.9586
ENERGY:    4942        60.7610       221.8989       671.5535        10.7310         -10614.9168       691.1400         0.0000         0.0000         0.0000          -8958.8324         0.0000     -8958.8324     -8958.8324         0.0000            466.2168       439.9784   1000000.0000       466.2168       439.9784
ENERGY:    4943        60.7607       221.8987       671.5536        10.7311         -10614.9156       691.1392         0.0000         0.0000         0.0000          -8958.8324         0.0000     -8958.8324     -8958.8324         0.0000            466.2170       439.9788   1000000.0000       466.2170       439.9788
ENERGY:    4944        60.7610       221.8989       671.5535        10.7310         -10614.9168       691.1400         0.0000         0.0000         0.0000          -8958.8324         0.0000     -8958.8324     -8958.8324         0.0000            466.2168       439.9784   1000000.0000       466.2168       439.9784
ENERGY:    4945        60.7660       222.2799       671.2954        10.6015         -10616.3973       692.1313         0.0000         0.0000         0.0000          -8959.3232         0.0000     -8959.3232     -8959.3232         0.0000            466.6560       440.4125   1000000.0000       466.6560       440.4125
ENERGY:    4946        62.1382       223.2614       671.0947        10.5464         -10617.5742       693.4485         0.0000         0.0000         0.0000          -8957.0850         0.0000     -8957.0850     -8957.0850         0.0000            466.8002       440.5791   1000000.0000       466.8002       440.5791
ENERGY:    4947        60.6168       222.0933       671.3715        10.6345         -10615.9574       691.7859         0.0000         0.0000         0.0000          -8959.4553         0.0000     -8959.4553     -8959.4553         0.0000            466.5495       440.3047   1000000.0000       466.5495       440.3047
ENERGY:    4948        60.6255       222.1091       671.3637        10.6309         -10616.0023       691.8191         0.0000         0.0000         0.0000          -8959.4539         0.0000     -8959.4539     -8959.4539         0.0000            466.5616       440.3168   1000000.0000       466.5616       440.3168
ENERGY:    4949        60.6176       222.0948       671.3708        10.6342         -10615.9619       691.7892         0.0000         0.0000         0.0000          -8959.4553         0.0000     -8959.4553     -8959.4553         0.0000            466.5507       440.3059   1000000.0000       466.5507       440.3059
ENERGY:    4950        60.6169       222.0934       671.3715        10.6345         -10615.9578       691.7863         0.0000         0.0000         0.0000          -8959.4553         0.0000     -8959.4553     -8959.4553         0.0000            466.5496       440.3048   1000000.0000       466.5496       440.3048
ENERGY:    4951        60.6168       222.0933       671.3715        10.6345         -10615.9574       691.7859         0.0000         0.0000         0.0000          -8959.4553         0.0000     -8959.4553     -8959.4553         0.0000            466.5495       440.3047   1000000.0000       466.5495       440.3047
ENERGY:    4952        60.9076       222.2233       671.3259        10.6825         -10617.2694       692.1984         0.0000         0.0000         0.0000          -8959.9317         0.0000     -8959.9317     -8959.9317         0.0000            466.8757       440.7566   1000000.0000       466.8757       440.7566
ENERGY:    4953        62.3404       223.0254       671.3406        10.8334         -10618.2210       692.9969         0.0000         0.0000         0.0000          -8957.6844         0.0000     -8957.6844     -8957.6844         0.0000            466.9235       440.9632   1000000.0000       466.9235       440.9632
ENERGY:    4954        60.6909       222.1074       671.3344        10.6560         -10616.8839       692.0309         0.0000         0.0000         0.0000          -8960.0643         0.0000     -8960.0643     -8960.0643         0.0000            466.8033       440.6405   1000000.0000       466.8033       440.6405
ENERGY:    4955        60.7073       222.1158       671.3333        10.6582         -10616.9238       692.0460         0.0000         0.0000         0.0000          -8960.0632         0.0000     -8960.0632     -8960.0632         0.0000            466.8119       440.6533   1000000.0000       466.8119       440.6533
ENERGY:    4956        60.6927       222.1084       671.3343        10.6562         -10616.8885       692.0326         0.0000         0.0000         0.0000          -8960.0644         0.0000     -8960.0644     -8960.0644         0.0000            466.8042       440.6420   1000000.0000       466.8042       440.6420
ENERGY:    4957        61.2988       222.2995       671.4156        10.7669         -10618.0675       692.1815         0.0000         0.0000         0.0000          -8960.1053         0.0000     -8960.1053     -8960.1053         0.0000            467.0008       440.8321   1000000.0000       467.0008       440.8321
ENERGY:    4958        63.4815       223.3313       671.5769        10.9873         -10618.8300       692.8395         0.0000         0.0000         0.0000          -8956.6134         0.0000     -8956.6134     -8956.6134         0.0000            466.9254       440.7826   1000000.0000       466.9254       440.7826
ENERGY:    4959        60.8061       222.0995       671.3665        10.6992         -10617.5387       692.0562         0.0000         0.0000         0.0000          -8960.5113         0.0000     -8960.5113     -8960.5113         0.0000            466.9419       440.7730   1000000.0000       466.9419       440.7730
ENERGY:    4960        60.8385       222.1104       671.3706        10.7048         -10617.5959       692.0638         0.0000         0.0000         0.0000          -8960.5078         0.0000     -8960.5078     -8960.5078         0.0000            466.9508       440.8208   1000000.0000       466.9508       440.8208
ENERGY:    4961        60.8092       222.1005       671.3669        10.6998         -10617.5445       692.0569         0.0000         0.0000         0.0000          -8960.5113         0.0000     -8960.5113     -8960.5113         0.0000            466.9428       440.8130   1000000.0000       466.9428       440.8130
ENERGY:    4962        60.8086       222.1003       671.3668        10.6996         -10617.5434       692.0567         0.0000         0.0000         0.0000          -8960.5113         0.0000     -8960.5113     -8960.5113         0.0000            466.9426       440.8129   1000000.0000       466.9426       440.8129
ENERGY:    4963        60.8083       222.1002       671.3668        10.6996         -10617.5430       692.0567         0.0000         0.0000         0.0000          -8960.5113         0.0000     -8960.5113     -8960.5113         0.0000            466.9426       440.8128   1000000.0000       466.9426       440.8128
ENERGY:    4964        61.5475       222.2834       671.4277        10.6541         -10618.6351       692.5128         0.0000         0.0000         0.0000          -8960.2095         0.0000     -8960.2095     -8960.2095         0.0000            466.7413       440.5116   1000000.0000       466.7413       440.5116
ENERGY:    4965        60.8794       222.0670       671.3830        10.6662         -10618.0549       692.1995         0.0000         0.0000         0.0000          -8960.8598         0.0000     -8960.8598     -8960.8598         0.0000            466.8954       440.7207   1000000.0000       466.8954       440.7207
ENERGY:    4966        60.9165       222.0750       671.3863        10.6632         -10618.1193       692.2245         0.0000         0.0000         0.0000          -8960.8537         0.0000     -8960.8537     -8960.8537         0.0000            466.8846       440.7040   1000000.0000       466.8846       440.7040
ENERGY:    4967        60.8828       222.0676       671.3834        10.6658         -10618.0614       692.2020         0.0000         0.0000         0.0000          -8960.8597         0.0000     -8960.8597     -8960.8597         0.0000            466.8944       440.7191   1000000.0000       466.8944       440.7191
ENERGY:    4968        60.8800       222.0671       671.3831        10.6661         -10618.0560       692.2000         0.0000         0.0000         0.0000          -8960.8598         0.0000     -8960.8598     -8960.8598         0.0000            466.8953       440.7204   1000000.0000       466.8953       440.7204
